,Player,#,Nation,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1,Date,Team,Opponent
474,Dani Ceballos,8.0,es ESP,"CM,DM",71,0,0,0,0,0,0,0,0,60,12,1,2,3,0.0,0.0,0.2,2,0,46,53,86.8,275,47,123,3,3,07/26/20,Arsenal,Watford
475,Lucas Torreira,11.0,uy URU,DM,19,0,0,0,0,0,0,0,0,9,3,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,30,6,11,0,1,07/26/20,Arsenal,Watford
476,Kieran Tierney,3.0,sco SCO,"LB,WB",90,1,1,0,0,2,1,0,0,46,8,2,1,2,0.1,0.1,0.1,2,2,25,33,75.8,210,26,113,1,2,07/26/20,Arsenal,Watford
477,David Luiz,23.0,br BRA,CB,90,0,0,0,0,1,0,0,0,41,3,1,0,2,0.0,0.0,0.0,1,1,26,32,81.3,314,22,104,0,0,07/26/20,Arsenal,Watford
478,Rob Holding,16.0,eng ENG,CB,90,0,0,0,0,1,0,1,0,70,8,1,0,7,0.1,0.1,0.0,1,0,38,48,79.2,304,37,143,0,0,07/26/20,Arsenal,Watford
479,Ainsley Maitland-Niles,15.0,eng ENG,"RB,WB",90,0,0,0,0,1,1,0,0,76,7,2,1,1,0.1,0.1,0.0,2,0,57,68,83.8,290,51,155,2,3,07/26/20,Arsenal,Watford
480,Emiliano MartÃ­nez,26.0,ar ARG,GK,90,0,0,0,0,0,0,1,0,37,0,0,0,0,0.0,0.0,0.0,0,0,27,34,79.4,391,23,52,0,0,07/26/20,Arsenal,Watford
481,Troy Deeney,9.0,eng ENG,FW,90,1,0,1,1,3,0,0,0,52,17,0,0,1,1.1,0.3,0.4,4,0,24,39,61.5,149,30,106,2,2,07/26/20,Watford,Arsenal
482,Danny Welbeck,10.0,eng ENG,FW,90,1,0,0,0,5,3,0,0,32,11,0,1,2,1.6,1.6,0.0,2,1,16,18,88.9,22,13,56,0,0,07/26/20,Watford,Arsenal
483,Roberto Pereyra,37.0,ar ARG,AM,87,0,0,0,0,2,1,1,0,54,24,0,2,4,0.3,0.3,0.0,1,0,36,43,83.7,156,39,174,2,2,07/26/20,Watford,Arsenal
484,Joao Pedro,17.0,br BRA,AM,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0.0,0.0,0.2,2,0,2,3,66.7,17,6,94,2,2,07/26/20,Watford,Arsenal
485,Ismaila Sarr,23.0,sn SEN,AM,90,0,1,0,0,2,1,0,0,58,12,0,1,0,0.1,0.1,1.3,5,1,36,44,81.8,192,48,387,2,4,07/26/20,Watford,Arsenal
486,Abdoulaye Doucoure,16.0,fr FRA,CM,80,0,0,0,0,2,0,0,0,65,17,2,1,1,0.2,0.2,0.0,4,1,42,57,73.7,191,43,194,2,3,07/26/20,Watford,Arsenal
487,Tom Cleverley,8.0,eng ENG,CM,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,30,6,9,0,0,07/26/20,Watford,Arsenal
488,Will Hughes,19.0,eng ENG,CM,80,0,0,0,0,0,0,1,0,47,12,0,0,0,0.0,0.0,0.0,3,0,34,43,79.1,246,30,115,2,2,07/26/20,Watford,Arsenal
489,Nathaniel Chalobah,14.0,eng ENG,CM,10,0,0,0,0,0,0,0,0,16,2,1,0,0,0.0,0.0,0.2,1,0,11,14,78.6,37,12,57,0,1,07/26/20,Watford,Arsenal
490,Adam Masina,11.0,it ITA,LB,90,0,0,0,0,2,0,0,0,46,14,2,1,1,0.3,0.3,0.0,1,0,33,39,84.6,289,24,75,0,0,07/26/20,Watford,Arsenal
491,Craig Dawson,4.0,eng ENG,CB,90,0,0,0,0,2,0,1,0,57,10,3,2,0,0.2,0.2,0.0,2,0,42,47,89.4,358,35,60,0,0,07/26/20,Watford,Arsenal
492,Christian Kabasele,27.0,be BEL,CB,90,0,0,0,0,0,0,0,0,39,11,2,2,3,0.0,0.0,0.0,0,0,30,30,100.0,351,19,46,0,0,07/26/20,Watford,Arsenal
493,Kiko Femenia,21.0,es ESP,RB,44,0,0,0,0,0,0,0,0,25,5,0,0,1,0.0,0.0,0.1,4,0,19,23,82.6,182,15,49,1,1,07/26/20,Watford,Arsenal
494,Adrian Mariappa,6.0,jm JAM,RB,46,0,0,0,0,0,0,0,0,38,4,1,0,0,0.0,0.0,0.0,1,1,26,33,78.8,284,11,16,0,0,07/26/20,Watford,Arsenal
495,Ben Foster,26.0,eng ENG,GK,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,13,21,61.9,439,12,76,0,0,07/26/20,Watford,Arsenal
496,Gabriel Jesus,9.0,br BRA,FW,90,1,0,0,0,5,3,0,0,50,14,1,1,2,0.9,0.9,0.2,4,0,35,39,89.7,129,40,73,3,3,07/26/20,Manchester City,Norwich City
497,Phil Foden,47.0,eng ENG,"LW,RW",45,0,0,0,0,3,1,0,0,51,6,0,2,1,0.2,0.2,0.2,2,0,38,46,82.6,131,42,127,1,1,07/26/20,Manchester City,Norwich City
498,Riyad Mahrez,26.0,dz ALG,RW,45,1,0,0,0,5,1,0,0,37,7,2,0,0,0.4,0.4,0.0,4,1,25,28,89.3,173,32,185,2,3,07/26/20,Manchester City,Norwich City
499,Raheem Sterling,7.0,eng ENG,"LW,RW",90,1,0,0,0,5,1,0,0,50,8,0,1,0,0.9,0.9,0.3,5,0,35,41,85.4,88,38,138,1,2,07/26/20,Manchester City,Norwich City
500,David Silva,21.0,es ESP,CM,84,0,0,0,0,5,1,0,0,70,10,3,0,0,0.4,0.4,0.1,8,2,49,57,86.0,88,59,121,1,1,07/26/20,Manchester City,Norwich City
501,Bernardo Silva,20.0,pt POR,CM,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,07/26/20,Manchester City,Norwich City
502,Kevin De Bruyne,17.0,be BEL,CM,90,2,1,0,0,3,2,0,0,80,14,2,1,1,0.2,0.2,0.9,15,1,52,69,75.4,393,59,196,3,4,07/26/20,Manchester City,Norwich City
503,Rodrigo,16.0,es ESP,DM,45,0,0,0,0,0,0,0,0,49,9,0,0,1,0.0,0.0,0.0,3,0,44,47,93.6,171,42,55,0,0,07/26/20,Manchester City,Norwich City
504,Ilkay Gundogan,8.0,de GER,DM,45,0,0,0,0,1,0,0,0,32,6,1,0,1,0.0,0.0,0.0,1,0,25,27,92.6,109,22,51,1,1,07/26/20,Manchester City,Norwich City
505,Joao Cancelo,27.0,pt POR,LB,90,0,0,0,0,2,0,1,0,97,9,0,1,1,0.1,0.1,0.1,3,0,81,90,90.0,335,88,197,9,10,07/26/20,Manchester City,Norwich City
506,Aymeric Laporte,14.0,fr FRA,CB,90,0,0,0,0,0,0,0,0,100,3,0,1,0,0.0,0.0,0.0,0,0,92,98,93.9,577,84,437,0,0,07/26/20,Manchester City,Norwich City
507,Eric Garcia,50.0,es ESP,CB,45,0,0,0,0,0,0,0,0,48,1,0,1,0,0.0,0.0,0.0,1,0,46,46,100.0,230,42,128,0,0,07/26/20,Manchester City,Norwich City
508,Fernandinho,25.0,br BRA,CB,45,0,0,0,0,2,0,0,0,59,2,1,1,2,0.2,0.2,0.0,0,0,51,53,96.2,380,47,294,0,0,07/26/20,Manchester City,Norwich City
509,Kyle Walker,2.0,eng ENG,RB,90,0,1,0,0,0,0,0,0,91,5,1,1,0,0.0,0.0,0.3,4,1,81,87,93.1,342,73,285,3,3,07/26/20,Manchester City,Norwich City
510,Ederson,31.0,br BRA,GK,90,0,0,0,0,0,0,0,0,32,0,0,0,0,0.0,0.0,0.0,0,0,27,29,93.1,415,20,67,0,0,07/26/20,Manchester City,Norwich City
511,Teemu Pukki,22.0,fi FIN,FW,76,0,0,0,0,1,1,0,0,13,6,0,0,0,0.3,0.3,0.0,1,0,6,10,60.0,0,8,28,0,0,07/26/20,Norwich City,Manchester City
512,Adam Idah,35.0,ie IRL,FW,14,0,0,0,0,1,1,0,0,8,1,0,0,0,0.1,0.1,0.0,0,0,5,6,83.3,3,3,14,0,0,07/26/20,Norwich City,Manchester City
513,Onel Hernandez,11.0,cu CUB,LW,86,0,0,0,0,1,1,0,0,22,10,1,2,0,0.4,0.4,0.0,2,0,10,15,66.7,18,20,121,5,6,07/26/20,Norwich City,Manchester City
514,Josh Martin,56.0,eng ENG,LW,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0.2,0.2,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Norwich City,Manchester City
515,Todd Cantwell,14.0,eng ENG,RW,89,0,0,0,0,1,0,0,0,32,28,1,0,1,0.2,0.2,0.2,1,0,19,24,79.2,108,23,106,0,0,07/26/20,Norwich City,Manchester City
516,Jordan Thomas,41.0,eng ENG,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Norwich City,Manchester City
517,Marco Stiepermann,18.0,de GER,AM,76,0,0,0,0,0,0,0,0,30,7,2,0,1,0.0,0.0,0.0,0,0,12,24,50.0,67,18,46,0,0,07/26/20,Norwich City,Manchester City
518,Mario Vrancic,8.0,ba BIH,AM,14,0,0,0,0,0,0,0,0,6,1,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,0,5,21,0,0,07/26/20,Norwich City,Manchester City
519,Kenny McLean,23.0,sco SCO,CM,89,0,0,0,0,0,0,0,0,30,12,1,0,0,0.0,0.0,0.4,0,0,16,23,69.6,118,15,43,0,0,07/26/20,Norwich City,Manchester City
520,Akin Famewo,43.0,eng ENG,CM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Norwich City,Manchester City
521,Lukas Rupp,7.0,de GER,CM,90,0,0,0,0,0,0,0,0,39,16,1,5,2,0.0,0.0,0.3,2,0,25,29,86.2,150,25,30,1,2,07/26/20,Norwich City,Manchester City
522,Jamal Lewis,12.0,nir NIR,LB,90,0,0,0,0,0,0,0,0,33,18,2,0,3,0.0,0.0,0.0,0,0,23,25,92.0,137,18,20,0,0,07/26/20,Norwich City,Manchester City
523,Ben Godfrey,4.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,41,8,0,2,3,0.0,0.0,0.0,0,0,17,28,60.7,36,19,35,0,0,07/26/20,Norwich City,Manchester City
524,Christoph Zimmermann,6.0,de GER,CB,90,0,0,0,0,0,0,1,0,27,11,1,2,3,0.0,0.0,0.0,0,0,7,16,43.8,52,11,30,0,0,07/26/20,Norwich City,Manchester City
525,Max Aarons,2.0,eng ENG,RB,90,0,0,0,0,0,0,0,0,32,9,1,2,5,0.0,0.0,0.0,1,0,16,21,76.2,147,16,39,2,2,07/26/20,Norwich City,Manchester City
526,Tim Krul,1.0,nl NED,GK,90,0,0,0,0,0,0,0,0,57,0,0,0,0,0.0,0.0,0.0,0,0,32,50,64.0,722,12,29,0,0,07/26/20,Norwich City,Manchester City
527,Dwight Gayle,12.0,eng ENG,FW,69,1,0,0,0,1,1,0,0,18,12,2,0,1,0.3,0.3,0.0,0,0,7,9,77.8,4,6,8,0,0,07/26/20,Newcastle Utd,Liverpool
528,Andy Carroll,7.0,eng ENG,FW,21,0,0,0,0,0,0,0,0,5,1,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,9,2,2,0,1,07/26/20,Newcastle Utd,Liverpool
529,Allan Saint-Maximin,10.0,fr FRA,FW,45,0,0,0,0,0,0,0,0,9,7,0,0,0,0.0,0.0,0.0,1,1,5,6,83.3,7,8,7,0,0,07/26/20,Newcastle Utd,Liverpool
530,Joelinton,9.0,br BRA,FW,45,0,0,0,0,0,0,0,0,21,9,1,0,2,0.0,0.0,0.0,1,0,7,11,63.6,14,15,61,1,1,07/26/20,Newcastle Utd,Liverpool
531,Miguel Almiron,24.0,py PAR,CM,69,0,0,0,0,0,0,0,0,28,24,5,1,1,0.0,0.0,0.0,0,0,12,19,63.2,14,17,118,1,1,07/26/20,Newcastle Utd,Liverpool
532,Isaac Hayden,14.0,eng ENG,CM,21,0,0,0,0,0,0,0,0,3,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,3,2,0,0,0,07/26/20,Newcastle Utd,Liverpool
533,Jonjo Shelvey,8.0,eng ENG,CM,90,0,1,0,0,0,0,0,0,37,14,0,1,1,0.0,0.0,0.4,3,1,22,32,68.8,149,16,34,1,1,07/26/20,Newcastle Utd,Liverpool
534,Nabil Bentaleb,42.0,dz ALG,DM,48,0,0,0,0,0,0,0,0,22,11,4,0,0,0.0,0.0,0.0,0,0,13,17,76.5,33,5,3,0,0,07/26/20,Newcastle Utd,Liverpool
535,Sean Longstaff,36.0,eng ENG,DM,42,0,0,0,0,1,0,0,0,23,20,5,0,1,0.1,0.1,0.0,0,0,12,14,85.7,54,12,21,0,0,07/26/20,Newcastle Utd,Liverpool
536,Matt Ritchie,11.0,sco SCO,WB,90,0,0,0,0,0,0,0,0,65,8,3,0,4,0.0,0.0,0.0,1,0,29,49,59.2,212,24,101,1,2,07/26/20,Newcastle Utd,Liverpool
537,Valentino Lazaro,23.0,at AUT,WB,90,0,0,0,0,0,0,0,0,35,12,3,1,3,0.0,0.0,0.0,0,0,20,27,74.1,191,19,37,2,2,07/26/20,Newcastle Utd,Liverpool
538,Danny Rose,28.0,eng ENG,CB,73,0,0,0,0,0,0,0,0,26,9,1,1,1,0.0,0.0,0.0,0,0,15,20,75.0,59,10,22,0,0,07/26/20,Newcastle Utd,Liverpool
539,Kelland Watts,49.0,eng ENG,CB,17,0,0,0,0,0,0,0,0,5,0,1,0,0,0.0,0.0,0.0,0,0,1,4,25.0,3,3,5,0,0,07/26/20,Newcastle Utd,Liverpool
540,Federico Fernandez,18.0,ar ARG,CB,90,0,0,0,0,1,1,1,0,36,4,1,2,2,0.0,0.0,0.0,0,0,14,21,66.7,108,19,40,0,0,07/26/20,Newcastle Utd,Liverpool
541,Javier Manquillo,19.0,es ESP,CB,90,0,0,0,0,0,0,0,0,37,9,5,3,3,0.0,0.0,0.0,0,0,21,22,95.5,111,14,9,0,0,07/26/20,Newcastle Utd,Liverpool
542,Martin DÃºbravka,1.0,sk SVK,GK,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0.0,0.0,0.0,0,0,11,31,35.5,375,17,66,0,0,07/26/20,Newcastle Utd,Liverpool
543,Divock Origi,27.0,be BEL,FW,63,1,0,0,0,2,1,0,0,30,10,0,0,0,0.0,0.0,0.0,1,0,16,23,69.6,22,27,85,1,3,07/26/20,Liverpool,Newcastle Utd
544,Mohamed Salah,11.0,eg EGY,RW,27,0,0,0,0,3,0,0,0,25,1,0,0,0,0.3,0.3,0.0,1,0,17,21,81.0,94,19,70,1,1,07/26/20,Liverpool,Newcastle Utd
545,Takumi Minamino,18.0,jp JPN,LW,63,0,0,0,0,2,2,0,0,34,4,0,0,1,0.1,0.1,0.0,1,0,26,28,92.9,43,29,64,0,2,07/26/20,Liverpool,Newcastle Utd
546,Sadio Mane,10.0,sn SEN,LW,27,1,0,0,0,1,1,0,0,23,0,0,0,0,0.0,0.0,0.0,2,1,12,14,85.7,79,18,26,0,2,07/26/20,Liverpool,Newcastle Utd
547,Alex Oxlade-Chamberlain,15.0,eng ENG,RW,63,0,1,0,0,1,0,0,0,30,14,0,0,0,0.0,0.0,0.1,2,2,18,22,81.8,94,24,66,1,2,07/26/20,Liverpool,Newcastle Utd
548,Roberto Firmino,9.0,br BRA,FW,27,0,1,0,0,0,0,0,0,27,5,2,0,0,0.0,0.0,0.2,2,1,15,19,78.9,93,19,34,0,5,07/26/20,Liverpool,Newcastle Utd
549,James Milner,7.0,eng ENG,CM,90,0,0,0,0,0,0,0,0,108,14,2,1,2,0.0,0.0,0.1,2,0,94,99,94.9,499,81,238,3,4,07/26/20,Liverpool,Newcastle Utd
550,Naby Keita,8.0,gn GUI,CM,84,0,0,0,0,2,0,0,0,78,24,4,0,1,0.1,0.1,0.0,1,0,59,66,89.4,149,53,155,1,2,07/26/20,Liverpool,Newcastle Utd
551,Curtis Jones,48.0,eng ENG,CM,6,0,0,0,0,0,0,0,0,7,3,0,0,0,0.0,0.0,0.0,0,0,6,7,85.7,13,7,25,1,1,07/26/20,Liverpool,Newcastle Utd
552,Georginio Wijnaldum,5.0,nl NED,DM,90,0,0,0,0,0,0,0,0,96,11,1,1,2,0.0,0.0,0.0,2,0,80,86,93.0,258,74,142,3,6,07/26/20,Liverpool,Newcastle Utd
553,Andrew Robertson,26.0,sco SCO,LB,90,0,1,0,0,0,0,0,0,142,8,0,1,0,0.0,0.0,0.1,4,1,114,135,84.4,706,100,267,1,3,07/26/20,Liverpool,Newcastle Utd
554,Virgil van Dijk,4.0,nl NED,CB,90,1,0,0,0,2,2,0,0,111,1,0,1,1,0.1,0.1,0.0,1,1,98,105,93.3,575,82,162,0,0,07/26/20,Liverpool,Newcastle Utd
555,Joseph Gomez,12.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,120,2,0,4,0,0.0,0.0,0.0,0,0,98,112,87.5,586,79,231,2,3,07/26/20,Liverpool,Newcastle Utd
556,Neco Williams,76.0,wal WAL,RB,84,0,0,0,0,1,0,0,0,77,13,2,3,2,0.0,0.0,0.0,0,0,51,65,78.5,197,46,104,2,7,07/26/20,Liverpool,Newcastle Utd
557,Trent Alexander-Arnold,66.0,eng ENG,RB,6,0,0,0,0,0,0,0,0,7,1,0,0,0,0.0,0.0,0.0,0,0,7,7,100.0,56,6,24,0,0,07/26/20,Liverpool,Newcastle Utd
558,Alisson,1.0,br BRA,GK,90,0,0,0,0,0,0,0,0,26,0,0,0,0,0.0,0.0,0.0,0,0,24,24,100.0,336,16,28,0,0,07/26/20,Liverpool,Newcastle Utd
559,Jamie Vardy,9.0,eng ENG,FW,90,0,0,0,0,3,0,0,0,23,6,1,0,0,0.4,0.4,0.0,2,0,10,12,83.3,14,13,49,1,1,07/26/20,Leicester City,Manchester Utd
560,Kelechi Iheanacho,14.0,ng NGA,FW,57,0,0,0,0,2,1,0,0,40,19,1,0,1,0.2,0.2,0.1,3,0,26,27,96.3,49,33,141,0,0,07/26/20,Leicester City,Manchester Utd
561,Ayoze Perez,17.0,es ESP,"CM,FW",33,0,0,0,0,0,0,0,0,17,7,2,0,0,0.0,0.0,0.0,1,0,7,8,87.5,11,13,24,0,1,07/26/20,Leicester City,Manchester Utd
562,Youri Tielemans,8.0,be BEL,CM,72,0,0,0,0,2,0,0,0,52,16,2,1,2,0.2,0.2,0.1,4,0,32,42,76.2,153,30,57,0,1,07/26/20,Leicester City,Manchester Utd
563,Harvey Barnes,15.0,eng ENG,"FW,WB",18,0,0,0,0,1,1,0,0,5,0,0,0,0,0.3,0.3,0.0,0,0,3,3,100.0,22,4,3,0,0,07/26/20,Leicester City,Manchester Utd
564,Hamza Choudhury,20.0,eng ENG,CM,72,0,0,0,0,0,0,0,0,32,15,0,0,0,0.0,0.0,0.0,1,0,26,29,89.7,56,21,22,0,1,07/26/20,Leicester City,Manchester Utd
565,Dennis Praet,26.0,be BEL,CM,18,0,0,0,0,0,0,0,0,10,5,1,0,0,0.0,0.0,0.0,3,0,7,7,100.0,16,10,35,2,3,07/26/20,Leicester City,Manchester Utd
566,Wilfred Ndidi,25.0,ng NGA,DM,90,0,0,0,0,1,0,0,0,53,26,5,2,5,0.1,0.1,0.0,1,0,32,38,84.2,128,30,92,3,3,07/26/20,Leicester City,Manchester Utd
567,Luke Thomas,56.0,eng ENG,WB,87,0,0,0,0,0,0,0,0,59,15,3,3,1,0.0,0.0,0.3,4,0,38,50,76.0,222,31,91,0,0,07/26/20,Leicester City,Manchester Utd
568,George Hirst,45.0,eng ENG,FW,3,0,0,0,0,1,1,0,0,5,0,0,0,0,0.0,0.0,0.0,1,0,1,2,50.0,0,4,5,0,0,07/26/20,Leicester City,Manchester Utd
569,Marc Albrighton,11.0,eng ENG,WB,72,0,0,0,0,1,0,0,0,55,17,4,2,1,0.0,0.0,0.0,0,0,32,47,68.1,253,34,117,0,2,07/26/20,Leicester City,Manchester Utd
570,Demarai Gray,7.0,eng ENG,WB,18,0,0,0,0,3,0,0,0,16,0,0,0,0,0.2,0.2,0.0,1,0,8,12,66.7,56,13,54,1,2,07/26/20,Leicester City,Manchester Utd
571,Jonny Evans,6.0,nir NIR,CB,89,0,0,0,0,0,0,1,1,66,8,1,5,1,0.0,0.0,0.0,2,0,49,58,84.5,367,38,106,0,0,07/26/20,Leicester City,Manchester Utd
572,Wes Morgan,5.0,jm JAM,CB,90,0,0,0,0,0,0,0,0,42,9,2,2,1,0.0,0.0,0.0,0,0,33,37,89.2,202,27,20,0,0,07/26/20,Leicester City,Manchester Utd
573,James Justin,2.0,eng ENG,CB,90,0,0,0,0,0,0,0,0,82,7,5,2,2,0.0,0.0,0.3,3,0,57,67,85.1,383,49,118,0,0,07/26/20,Leicester City,Manchester Utd
574,Kasper Schmeichel,1.0,dk DEN,GK,90,0,0,0,0,0,0,0,0,39,0,0,0,0,0.0,0.0,0.0,1,0,22,35,62.9,504,17,43,0,1,07/26/20,Leicester City,Manchester Utd
575,Anthony Martial,9.0,fr FRA,FW,89,0,0,0,0,1,0,0,0,25,3,0,0,0,0.1,0.1,0.0,1,1,11,15,73.3,13,20,58,0,1,07/26/20,Manchester Utd,Leicester City
576,Odion Ighalo,25.0,ng NGA,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,9,0,0,07/26/20,Manchester Utd,Leicester City
577,Marcus Rashford,10.0,eng ENG,LW,89,0,0,0,0,2,1,0,0,38,9,0,0,2,0.2,0.2,0.1,1,0,22,29,75.9,141,22,76,0,2,07/26/20,Manchester Utd,Leicester City
578,Timothy Fosu-Mensah,24.0,nl NED,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Manchester Utd,Leicester City
579,Mason Greenwood,26.0,eng ENG,RW,76,0,0,0,0,1,0,0,0,48,6,1,1,0,0.1,0.1,0.1,1,0,26,35,74.3,106,32,60,1,3,07/26/20,Manchester Utd,Leicester City
580,Jesse Lingard,14.0,eng ENG,RW,14,1,0,0,0,1,1,0,0,3,2,1,0,0,0.8,0.8,0.0,0,0,1,1,100.0,0,1,0,0,0,07/26/20,Manchester Utd,Leicester City
581,Bruno Fernandes,18.0,pt POR,AM,85,1,0,1,1,1,0,0,0,62,10,1,0,3,0.8,0.1,0.1,2,1,31,51,60.8,148,32,126,0,0,07/26/20,Manchester Utd,Leicester City
582,Scott McTominay,39.0,sco SCO,DM,5,0,0,0,0,0,0,0,0,1,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,07/26/20,Manchester Utd,Leicester City
583,Nemanja Matic,31.0,rs SRB,DM,90,0,0,0,0,0,0,1,0,79,14,4,2,1,0.0,0.0,0.0,1,0,58,68,85.3,258,46,230,0,0,07/26/20,Manchester Utd,Leicester City
584,Paul Pogba,6.0,fr FRA,"DM,AM",90,0,0,0,0,0,0,1,0,68,7,3,0,3,0.0,0.0,0.1,2,0,46,57,80.7,204,52,108,1,1,07/26/20,Manchester Utd,Leicester City
585,Brandon Williams,53.0,eng ENG,LB,90,0,0,0,0,0,0,1,0,85,10,3,3,5,0.0,0.0,0.0,0,0,65,73,89.0,309,49,159,2,3,07/26/20,Manchester Utd,Leicester City
586,Harry Maguire,5.0,eng ENG,CB,90,0,0,0,0,0,0,1,0,60,14,1,1,3,0.0,0.0,0.0,0,0,47,51,92.2,240,38,129,0,1,07/26/20,Manchester Utd,Leicester City
587,Victor Lindelof,2.0,se SWE,CB,90,0,0,0,0,0,0,1,0,68,4,1,2,3,0.0,0.0,0.0,0,0,49,59,83.1,340,42,252,0,0,07/26/20,Manchester Utd,Leicester City
588,Aaron Wan-Bissaka,29.0,eng ENG,RB,90,0,0,0,0,0,0,0,0,81,10,5,2,1,0.0,0.0,0.0,2,0,63,69,91.3,240,59,258,2,2,07/26/20,Manchester Utd,Leicester City
589,David de Gea,1.0,es ESP,GK,90,0,0,0,0,0,0,0,0,24,0,0,0,0,0.0,0.0,0.0,0,0,19,24,79.2,307,5,8,0,0,07/26/20,Manchester Utd,Leicester City
